userId,reviewDate,userReview,movieId,movieName
95989967,22 August 2019,"I thought this would be a really good movie but I was disappointed. The characters are there and they are portrayed by the same people but it does not seem like the same Deadwood. Maybe this is the result of aging 10 years. I don't know. I kept watching the movie hoping for more development of the plot. But then, the movie ended. I felt that more had to have happened to these people. Why not tell us what it was? Maybe the time slot for the movie was too restrictive. If that was the case, maybe it should have been a multi-part mini-series. Time would be better spent watching or re-watching the original seasons. I am not able to give this movie more stars.",4943998,Deadwood
14748950,18 August 2019,"After 10 years waiting for this movie, I must admit it was worth the wait, problem is it left me wanting more. The acting as, always was superb and the writing just as good. I hope and pray they can get together and do another but if not they left me with one of the best.",4943998,Deadwood
22761455,27 June 2019,"Whole I was glad to see this, I was also saddened. Deadwood was a brilliant series that deserved better treatment from HBO. At least they allowed David Milch to finish this, what I consider his greatest work. Most of the great cast, especially Ian and Timothy, are back and every character has as shining moment. Farewell, Deadwood, I'll be watching it forever.",4943998,Deadwood
7998841,8 June 2019,"First off, to really appreciate this movie you needed to have seen the TV series. People have complained of a lack of plot, but it was really a continuance of what happened in the last season. Even the series was a slow mover with the emphasis being on the characters more than the plot and so no way was an intricate plot going to appear in an under 2 hour movie.I wasn't sure before hand that I was going to enjoy this, but I was pleasantly surprised, especially as the main characters picked up from where they had left off. To me, this was just like watching an extended episode.It gave me some closure because the last season ended with you wanting to know what was going to happen next. There are always going to be people who feel underwhelmed by a concluding movie like this, but I for one, thought a good job was done all round.",4943998,Deadwood
16207494,1 June 2019,It was really great seeing most of the cast back for the final part of the Deadwood story. Even though it depicts historical figures. It is just a really well written story that doesn't follow history too closely. Which is not the point. I watched and enjoyed all these characters back in 2004. Thanks for a grand exit!,4943998,Deadwood
65436287,16 June 2019,"The TV Series was fantastic. This was terrible. The dialog just destroyed it. The plot, acting, scenery etc is all irrelevant with dialog this bad. It's a real disappointment.",4943998,Deadwood
80782120,3 June 2019,"So glad they were brought back, now more! And that all the main cast came back too, awesome!
Seriously, more.",4943998,Deadwood
68904810,2 June 2019,"Deadwood: The Movie is one of the most satisfying films I've seen in the last couple of years. It not only ties up an absolutely brilliant series that aired over a decade ago, it also provides a story worth telling. This film is an absolute Gem, and I advise anyone to see it, and I advise even more highly for them to watch the show before doing so.",4943998,Deadwood
78288521,2 June 2019,"So great to see everyone again and a fitting tribute to the original series, just so sad to think this really is the end. Up there with the greats!",4943998,Deadwood
100716833,22 June 2019,"Made it 20 minutes, then the absolute boredom and stupid dialogue forced me to turn it off.",4943998,Deadwood
54462517,2 June 2019,Excellent ending. But still want more. Bring back the show.,4943998,Deadwood
76842832,1 June 2019,"What a fantastic movie. Only reason it wasn't a 10 was the B-plot wasn't much needed (Jane's story.) Still good to see some character arc wrap up, but it didn't have to keep on as much as it did. Also feel like the plot needed more of a slow burn amd the movie expanded to 2.5-3 hours. Other than that the dialogue, action, and atmosphere were all on par with everything that came before it.Ending leaves me feeling HBO wants to see how this performs. We may get more films? I'm optimistically hopeful, and it could just be wishful thinking... but if so HBO, I'm 100% on board!",4943998,Deadwood
35226114,2 June 2019,What a great ending to the best series ever on tv. Thanks for this,4943998,Deadwood
16929968,2 June 2019,I'm so very pleased with the movie conclusion of one of my favorite TV series ever! Wish there could be more. Loved the movie!!!,4943998,Deadwood
63747155,9 June 2019,"I must say I did not saw the series, even did not know it existed before I read other comments.
All this said, I must say this movie is one of the worst I ever saw. I really pity myself for wasting 2 hours of my life on it.
I have no idea how this could get over 8 points.",4943998,Deadwood
69722189,24 September 2019,Nothing ever happens. Don't waste your life on this,4943998,Deadwood
40191153,26 June 2019,The Best Send off to one of the most Underrated TV Shows HBO ever Made.,4943998,Deadwood
32937815,9 June 2019,"After the series ended, i did not expect a movie to be produced, but they did, and how amazing that movie was! The story and the acting was perfect. It was like watching the series again! Thanks HBO!",4943998,Deadwood
65915112,7 June 2019,Thanks HBO it's been a long time in the making . Wish it was series 4 not just a movie. Such a great story,4943998,Deadwood
63241342,3 June 2019,"I always enjoy the dialog and the story was pretty good, but they goofed with using Waltzing Matilda. This was supposed to take place in 1889 &amp; Waltzing Matilda wasn't written until 1895. Lots of other songs that would have worked.",4943998,Deadwood
55062459,1 June 2019,"No way it ends like this. I believe a long time ago they planned three movies to end this series and the way it played out, I imagine that's what we're getting. The only knock I can find on the movie is the dialogue of Bullock and Trixie(midwestern Shakespeare) seemed a bit out of character for them as they were never that eloquent. I would've liked to see a certain couple characters developed slightly longer before they were killed off, but I don't have any regrets. It's quite frankly one of David Milch's masterpieces, and I hope he delivers a 2nd and 3rd movie because I could watch this over and over again. It's unfortunate that Powers Booth passed away, along with a couple other characters missing, and couldn't be a part of this. 10/10 for me. Every great show should have a great conclusion like this.",4943998,Deadwood
78478718,1 June 2019,Thank you. That is about all I really have to say. The movie was a perfect finale to a series that was just as perfect. Once again thank you.,4943998,Deadwood
25422296,2 June 2019,"Wonderfully made and told, unfortunately the story is a bit of an anticlimax but there are obvious budget constraints which clearly limited the scope of what could be done.",4943998,Deadwood
60795492,1 June 2019,"When the movie ended, I thought there has got to be more. This show has always left me with this feeling, and I've watched it about 6 times. Thank you HBO for this movie, and if it's not asking too much, please make another season or two or more😊",4943998,Deadwood
15505227,3 June 2019,"Totally blown away. For once a series is capped with a perfect ending. You would have thought I was a fiddle being played by a virtuoso violinist, my whole being was thrumming with such wondrous feelings it's hard to describe. I wept for joy. This is one series that I purchased in a complete edition in Blu-ray. I shall be purchasing the movie to cap it off as I do watch this show at least once a year.",4943998,Deadwood
31521718,2 June 2019,"And so, 10 years on, we revisit the town of Deadwood. Those of you who watched the original two series will no doubt have wondered how you follow such a perfectly scripted and acted show with a one-off movie lasting less than two hours. Rather easily, it transpires.No spoilers here, just suffice to say this is a delightful postscript to a quite brilliant series, a bittersweet piece in that it is a glorious space in which to dwell for a short time, but we now know the story is over. Like a dear old friend passed, I'll miss this show most certainly but will always appreciate the pleasure that it brought me. Simply wonderful! Thank you.",4943998,Deadwood
61084524,11 October 2019,Great movie with great acting and production values. I especially liked Timothy Olyphant - I thought he was an absolute star in Justified and I expected to see a lot more of him since.Just a tip for others who have yet to watch it and also something to consider for makers of future films...As much as I admire what I assume is intended to be 'period authentic' language I found the dialogue very difficult to understand at times. This was in part due to the audo itself and sometimes the pace. About a third of the way into it I decided to turn on the subtitles and it quickly became clear why I has been struggling.,4943998,Deadwood
67910893,6 August 2019,"Loved it. It had the grand slow burn, refined, yet savage storytelling the series had. All the actors are once again telling the show, Mcshane chief of all. It has a more coherent plot, more of a quicker pace, which is a problem hadf with the series, at times I felt it dragged a little to far. Nonetheless, this story is unique. The feel of the Deadwood camp makes it feel like something right out of another universe of it's own creation. The writing is rich, the way we see the current inner workings, still strong. It's a great sendoff to a great work of art.",4943998,Deadwood
49709105,1 July 2019,At the end of it still left It Wide Open left too many what could happens that's leads a need of second movie needed to close to a proper ending.,4943998,Deadwood
27083426,27 June 2019,"Thank you HBO for this movie and a proper conclusion, not being possible otherwise, to the series. However, there was so much more to show, to say and to do here. Many questions with forever lost answers. Therefore only 9 stars. Don't get me wrong here. I've watched the movie (or a long episode actually) immediately after all three seasons of the series (all recorded and stored) but still there's a big hole in-between. The cast, writing and direction, music, editing and all still done impeccably (like Serenity for Firefly), yet I miss all of this. It's hard to accept its ending. All in all, TV rarely sees such fantastic development of even the smallest character role, such great performances and a job so well done overall. However, and no matter how improbable/impossible, you still owe us at least two seasons. Business shall not overpower pure art. Mind that.",4943998,Deadwood
8663513,23 June 2019,"No matter how this movie was made it would always leave you wanting more just like the series did, which ended far too early. There were so many great stories and characters in the series that playing them out would not be possible to do in a completely satisfactory manner in a 2 or even 6 hour time span. That all said, this movie remains true in heart and soul to the fabulous series. After the credits roll you will find yourself not just wanting more but more in love with the characters and their stories than you felt before. There is some closure here, excellent closure that makes you feel quite good yet melancholy and curious, which is very much like a good life that has been well lived. Though it is not without painful tragedy - much like every single life story in its entirety - there is beautiful hope and that great rarity of true justice. Without naming any names, the truly despicable, heartless character, whose type is almost always untouchable in real life, gets a bit of well deserved justice, even if it would obviously be only a temporary phenomenon. What makes a movie great are fascinating characters that you care about, living intriguing moments you can witness, and leaves you thinking not only about what will happen next for them next but also how it reflects upon your own life, feelings, and experiences. Every real life has its share of harsh cruelty, moments of great love and tenderness, and leaves you wanting more for both those alive and those who are not. If it has been a great life, in the end you feel love, hope, and the possibility of real justice. Deadwood delivers this very well, which you will realize as its stories grow on you the more you think about it and when you view it again. Whether you loved and saw the series or not, don't pass this movie by. It offers the same satisfaction of a life well lived.",4943998,Deadwood
60738850,22 June 2019,"I'm glad that the story was finalized, but the film does not even come close to the second season that is not so good compared to the first.",4943998,Deadwood
2510120,13 June 2019,"God I loved this movie. Deadwood was a beautiful, well written, gritty view into the much romanticized old west. Although it borrowed events from the actual town, it wasn't really what you'd call historically accurate. But it was authentic; a glimpse of where this nation came from as it was on the cusp of entering the modern world we're more familiar with.The show was amazingly well written and acted, with rich three dimensional characters that largely resisted the traditional labels of good and bad for more realistic depictions of a community finding a balance in a hard, unforgiving environment that bred hard, unforgiving people.It was fantastic, but because of that authentic human portrayal it could get a little depressing. The show never shied away from the fact that sometimes bad deeds go unpunished or that the winner take all nature of life on the frontier meant that powerful people could literally get away with murder and establish dynasties by doing so. On the one hand it was part of why I loved the show, but on the other it made for kind of a bummer finale.This movie is the finale I would have loved to get a decade ago. It brings back your favorite characters, heroes, villains, and in between, for one last quick glimpse of the famous town. Many of the unresolved plots left dangling when the show ended are spun up and given some resolution. Love triangles are resolved, characters find closure for their turbulent pasts, villains get their comeuppance,and the town gets ready to move into the modern era as it officially becomes part of the US and gets hints of things to come like phone lines.If the original show stretched things with respect to the true events of Deadwood, the movie really pulls things beyond recognition to provide some closure for many favorite characters. Multiple historical characters get revised endings that are fan service rather than any resemblance to the truth, and I loved every minute of it. It was so great to see the characters again and see them grow as people to the point where you could imagine something approaching a happy ending for them.My personal favorite was Calamity Jane, the tortured alcoholic mess with a heart way too big for living in the wild west. Seeing her come to grips with her past was awesome. I will always be grateful that HBO opened the purse to make this love letter to the fans. If you watched the original show, I think there's at a solid chance you'll really like the movie. If you didn't, go back and watch the show and then watch the movie. Together they are a perfect combination.",4943998,Deadwood
130339479,13 March 2021,"I found the character's appearances quite jarring and it pulled me out of the story for the first part of the film.
The setting is 10 years later, the actors are about 13 years older than when the series ended, so wouldn't their natural appearances have been appropriate.
Whose genius idea was it to create their makeup and hair color to look as if they were all 30 years older than the original series?",4943998,Deadwood
31980098,7 March 2021,I loved it. I hated when Deadwood was cancelled. I felt completely satisfied with the ending.,4943998,Deadwood
125175686,2 March 2021,"The TV series was the best western TV series I have ever seen. Even ignoring its genre, it was ONE of the best TV series I've ever seen. This film, however, was a dreadful disappointment simply because the script lacked everything a decent script should possess.The cast was great, production values were sky-high, everything about this film was good - except the script in which almost nothing happened and very little of any value was said. No film in the world can be better than its script and so, because the script was absolutely crap, the movie as a whole was equally crap.A colossal waste of talent!",4943998,Deadwood
118299765,18 February 2021,"This movie was thoughtful,still gritty, but with a humanity more touching than expected. After all, "" Deadwood"" isn't exactly ""Gunsmoke"". It was so good I could not help but wonder why there were only 3 seasons. But then, we may have never had "" Justified"". David Milch did it right. Thanks for the memories...both tragic and sweet.",4943998,Deadwood
117877520,4 February 2021,"This should have been a great wrap up to a great series. The villain comes back to town for one last showoff with our aged heroes. But most of it was filled with flashbacks &amp; revisiting old fan favorite character traits. Unlike some other reviewers i liked the idea of revisiting aged characters who have lost some of their younger edge. However it seemed like too much time was spent reintroducing characters and where they have been. This could have been done much quicker and more organically so the final plot could take center stage. I feel like this caused the plot to suffer since there wasn't much time devoted to building things up to a grand final showdown. Instead the tension felt more on a simmer with even major developments not quite boiling like they did in the original series. On top of that they ending had very little closure. It felt like there was still more to tell. Will there another movie? Doubt it, so why not really finalize more of the character's stories?In the end the movie is better than no movie at all. It does explore and or hint at some of the character's final stories. But if i was to sum up my feelings on the movie as the finale of a great HBO series it would be: ""the world ends, not with a bang but a whimper""",4943998,Deadwood
90810643,23 January 2021,For giving all us Deadwood fans a great closure. I really wish they could find a way to continue the series instead though,4943998,Deadwood
54590579,26 December 2020,"Nice to have a finish to the original series. Plot doesn't really matter, it's the ambience that's important, and resolution of unfinished business.Like many, I have issues with the pseudo shakespearian prose which I think is overdone and pretentious. The Man Who Would be King does it better.What rings true is the ambience of the time in goldfields settlements, and how human beings actually lived in that environment. The moving conclusion with waltzing matilda connects to the gold rushes in Australia, and the universality of those experiences. It's an unexpected but brilliant coda to the whole series.",4943998,Deadwood
73490421,23 November 2020,"A lament to the characters and the series. As beautifully written as the series. Simultaneously complex, violent, touching and full of warm humour, and full of integrity too: both in front of the camera and behind it. It was, for my mind, one of the greatest pieces of tv. This is a fitting, intelligent conclusion to a series where everyone raised their game and stayed faithful to that conviction until the end. Salute.",4943998,Deadwood
51801917,24 July 2020,"The story is more of the evil, murderous George Hearst wreaking havoc on Deadwood. Many returning characters, were aged to look (oddly) much older. Unfortunately, the character development was not as equally advanced. The cast must have taken their money and ran on this one. Would have been better to leave the (abruptly ended) series where it laid. The takeaway from this movie comes nowhere close to the entertainment value of the series.",4943998,Deadwood
8338987,5 July 2020,"The reviews of this title are very mixed if you have a scroll through the most helpful reviews on IMDB and this is no surprise and I will explain why.First of all, the brilliant aspects of this movie return to the realms of Deadwood.The movie is produced and written by most all of the same people who were involved in the original TV show as such they know the story, they know the mood and they know the dialogue/characters very well.Some people complained about the dialogue in the reviews here but perhaps have forgotten that the TV show had a lot of western and Shakespeare vernacular as well you just don't notice it as much as it is spread over multiple episodes and thus less concentrated. I think the writers in doing a movie have ended up compressing the dialogue and thus you get a lot more of this type of dialogue than we are used to so close together.As these are the original writers &amp; producers they also have clearly taken some risks with the movie by focusing on some character arcs which they were unable to fully explore in the show and I find this quite alright, these are major side characters that they did build up for future plot lines and clearly they were frustrated with being unable to finish these character arcs and used the film to do so.Now as for the disappointing, a lot of people do not realise this but think back (or re-watch) the first season of any of your favourite TV shows and then see how much better the actors perform their roles in the following seasons. This is natural as for big TV shows these actors perform year round almost on that show and the longer the show runs the more years these actors get to perform as those characters. More years means better performances with more natural emotions and dialogue sequences as well as much better on-screen synergy between the different actors.This movie was made about 10 years after the show finished (cancelled or whatever reason it was?) and as such these actors have not performed these characters in over 10 years thus the on-screen synergy is of course missing and you see the actors really trying to recapture the character they knew they played 10 years ago. No doubt if this was a TV show the performances would have gotten better over the series run but as it is a movie we are locked in essence to that first season feeling.Lastly it seemed the writers still want to revisit Deadwood further, without spoiling anything - the ending definitely had a ""to be continued"" vibe to it with yet further key plot points utterly and completely up in the air. With yet new key plot points added to the story that now also need resolution.Will we perhaps see a Deadwood 2 film or a new Deadwood TV show at any time in the future? I certainly hope that this is not the end of Deadwood with yet so much left unanswered.",4943998,Deadwood
4569900,19 May 2020,"Deadwood the movie is a coda to the television series as it picks the story up 10 years later.It is 1889 and South Dakota has achieved statehood which is cause for celebrations.Corrupt George Hearst now a senator has returned to Deadwood and makes Charlie Utter an offer on his property. When Utter declines, he ends up dead and a black man is the principal suspect but he was also a witness that needs to be silenced.A dying Al Swearengen and Marshal Seth Bullock have unfinished business with Hearst.Watching this the film, it has themes explored by the film McCabe and Mrs Miller. How a bigger fish can use corruption and violence to overpower his opponents.Fans of the television series will enjoy the film which ins interspersed with brief clips from the show.Deadwood was known for its swearing but it really does overpower it.",4943998,Deadwood
36355999,26 September 2019,"This movie did not progress deadwood at all. Sure it was good to see the modernization of the buildings, and some of the characters. But, the story really didn't progress. I think it was a good idea but The producers just didn't know how to make things work. If I were you, I would stick to the series and skip the movie. If you have to watch the movie, do it while folding laundry so at the end you can have a sense of accomplishment",4943998,Deadwood
2511731,3 June 2019,"THIS is how to wrap an HBO series. Well done. Asking for a sequel feels like someone just gave me a free burger and soda and then I ask for some fries. I mean, I'm super grateful and happy, but I really would like some fries too HBO. One more please?!?",4943998,Deadwood
111210574,17 December 2019,"I turned it off after the first 12 minutes; this looked like it was made by someone not conversant with the genre, but guessing suitable content from a viewpoint of patronising superiority in looking down on the entire idea.
From its sudden and unexpected inappropriate bad language through childishly portrayed caricatures of character cliches and into unfathomable storyline cuts, this looks the work of a prim and proper primary school teacher that's missed at country music.
And all in 12 minutes.
What a waste of effort in sitting down to watch it.",4943998,Deadwood
55847539,15 August 2019,"Need a dictionary to watch it. The dialogue was pretentious and over the top.
Ruined the potential",4943998,Deadwood
29558654,3 June 2019,"A great follow up to an amazing series. It felt as if we hadn't left , the magic of the original certainly didn't",4943998,Deadwood
63563087,3 June 2019,"Loved it!!!
Felt like coming home.
Great job and really appreciate all these people coming back together to pull it off.",4943998,Deadwood
44345668,3 June 2019,"I liked the way the series came to an end with this movie. It was also nice to see the original cast. Everyone did a great job. Congrats to the writer, Director and the entire cast and crew. Well done.",4943998,Deadwood
20953052,3 June 2019,No need to repeat what others have said .....THANK YOU DAVID MILCH AND ALL THE CAST AND CREW BEHIND OUR BELOVED DEADWOOD!!!! PERFECT.,4943998,Deadwood
6843426,2 June 2019,"Ernest Hemmingwayr observed, ""As you get older it is harder to have heroes, but it is sort of necessary."" Deadwood: The Movie gives us our heroes strong as ever! The wonderful cast returns looking older, worn by time; but, nevertheless in full possession of the spirit seen in the series.Too bad Titus Welliver could not have stopped in.",4943998,Deadwood
37294656,8 July 2019,"Hey, the old set is still there, let's make a movie. Unfortunately, the movie is nothing like the quality of the original series. Don't waist your time.",4943998,Deadwood
33269846,8 June 2019,Loved the TV series. I enjoyed the movie. Probably got me to saying cocksucker too much again. Loved the language and the characters. So glad they made the movie.,4943998,Deadwood
7392734,8 June 2019,"In the goof section it was mentioned that the band played ""Stars and Stripes Forever"", written in 1896. The march played was, in fact, ""The Thunderer"", written in 1889. I could not find a record of the exact date, but it may not be an anachronism.",4943998,Deadwood
31725432,6 June 2019,"The deadwood movie goes from highbrow Shakespearean dialogue to curse words befitting the old west meeting rap lyrics. It was great seeing the old gang. Some of them look as old as I feel. Molly parker still looks heavenly.
Great ending to a masterpiece show. No place here for newcomers.",4943998,Deadwood
26447654,4 June 2019,"For fans it gives you the necessary closure we need. However, it's basically a show that most fans could never get enough of and it ended so abruptly. Having said that, I am always gunna want more and be pissed that the series did not continue. Still a great flick",4943998,Deadwood
79873197,2 June 2019,"Perfectly amazing! Superlative! Thank you Mr Milch and HBO for coming together on this. Thank you everyone involved in getting this done. Some seemed disappointed. I guess everyone sees things through a different lens, but I thoroughly enjoyed it. To be immersed in that world for two more hours was an absolute joy. It is one of my favorite series and the way it was left due to the rift between parties involved kind of left fans with a disheveled ending. This finally corrects course as far as I am concerned. Thank you!",4943998,Deadwood
103829766,2 June 2019,"I never thought it would happen, but they brought it back, and it doesn't disappoint. Quite remarkable that they were able to bring the majority of the cast back. I had many Deja Vu moments while watching the movie, where I didn't even recognize a character, and then all of a sudden I realize who it is. The costumes and makeup are so good, and it's been 10 years, so everybody looks so different. Big kudos to HBO and David Milch for giving the fans what they have been drooling for. I really hope David Milch considers making another Deadwood Movie, because this was quite amazing, and it left me wanting much more.",4943998,Deadwood
6271774,1 June 2019,"As a lover of the series, this film takes you back to Deadwood with all the characters you love - and love to hate. Getting the original cast to do this just shows the dedication to the series and, to be frank, the gross mistake of cancelling it way too early.
It's the ending Deadwood deserves, and it brings a closure to it that feels okay, even tho some losses were harder to take than others (trying not to spoil anything). If you were a fan of the series back in the day, you need to see this film.",4943998,Deadwood
39318563,1 June 2019,My only complaint is that this wasn't a full season. It blows my mind how anyone can be displeased with this effort. We're lucky we even got this.,4943998,Deadwood
26861773,12 June 2019,"Tired. Complete lack of effervescence. Loved three seasons, nothing special here.",4943998,Deadwood
103892825,3 June 2019,This show is by far the best show over the past decade. Let's get back to Fxxking business boys and get writing. The movie was fantastic!,4943998,Deadwood
22845310,27 October 2019,"Pointless movie that goes nowhere fast..
Acting: horrendous.
Plot: non existent.
Dialogue: Nobody speaks (or spoke) like that.
What a waste of time and money.
Good reviews are obviously fixed (see Tripadvisor).",4943998,Deadwood
85402087,26 June 2019,"My bad. I should have watched the series first before watching Deadwood The Movie. That's why I'm not familiar with the characters involve in this fine western. For the movie version is the continuation of the series shown 10 years earlier.And I find the dialogues really hard to understand. Do they really converse that way in the old days in the wild west ?
Anyway, this is a fine production and really fine actors.",4943998,Deadwood
74821614,14 June 2019,"This didn't show much ending of many characters, so many unanswered questions, why would HBO make this the ending out of all possibilities, this was a weak effort to get views",4943998,Deadwood
29858263,5 June 2019,"This kind of movie gives a great closure to the viewers of the TV series.
But the TV show ended 13 year ago. No one cares now what happened.
I LOVED the series. It was great, really. But making this film now is pointless in my opinion.
Also, would like to say again, that Ian McShane is one of the greatest actors of our time.",4943998,Deadwood
15465042,7 June 2019,"I've not watched the TV series, so I approached this as a stand alone western movie.The whole thing feels a bit dead and wooden(!). There isn't a lot happening, and there's dialogue and character relations that's not very compelling. It appears that you have to be very into the TV series to get anything out of it, which may explain the high score here on IMDB - a score that the movie itself has no right to. The actors might possibly have done well had they had interesting material to work with. However, the left overs from a TV series appears hollow and without much meaning.As for what the movie is about, apart from the mentioned relations that are impossible to care about if you aren't a follower of the series, there is the rich and arrogant criminal senator who wants a piece of land to erect telephone poles on, against the common folk of the town. This is, if anything, the main story arc, but we get no great insight in it, and most importantly, no kind of resolution of that. In the end the movie just fizzles out, not going anywhere.",4943998,Deadwood
19065005,26 June 2019,"Honestly, I knew after I watched it that this movie has a series, I didn't watch the TV series and if you didn't watch it, don't try to watch this movie because you will never understand what's going on?! And that's what happened to me, I waste my time and I couldn't watch the series now because it's spoiled for me. They made the movie for '''Deadwood: series'' fans only.",4943998,Deadwood
35525504,1 June 2019,"Ok I'm probably one of the biggest fans of DEADWOOD show because I watch it at least once a month. Now I have watched the movie, and of course was sooooo happy, BUT I still do not understand anything they say!!!!!! They talk so damn weird, it's like they talk in riddles, they don't use words that make any sense, or I have to have my dictionary handy!!!! Oh and why did they age them so much? If it's only been 10 yrs? But all in all I loved it, I just really wished back in 2006 they would have kept the show going, it was really disappointing and heart breaking how they just left us hanging!!!!!",4943998,Deadwood
94614051,9 June 2019,"Why is this necessary??
Beautifully structured script ruined peversely by the most foul language
I'm definitely not a prude and can mix it with the best of em at the pub but this was gratuitous and I believe intended to shock rather than entertain
Respectfully",4943998,Deadwood
79944655,29 August 2019,"I was totally looking forward to this. And while the storyline is great, the dialogue and direction are just horrible. Why is everyone talking like rejects from a bad Robin Hood movie? Why are there flashbacks that have only occasional relevance? This could have been done so much better, and it's a shame an excellent story was ruined. It was a struggle to get through, which is common for 8 part series, but shouldn't be that hard for a sub 2 hour movie.",4943998,Deadwood
80001929,28 June 2019,Loved the show as much as anyone but just the way they took out Al from his original character killed the movie for me.,4943998,Deadwood
66116571,10 June 2019,"This was a very brave attempt to satisfy a massive deadwood fans like me ,to be fair it was an almost impossible task to sum up everything that had gone before but full marks for trying .when this show was taken from us 12 years ago I was devastated and I am so greatful to hbo for sticking to their guns in making this ....even if it did take forever . I found it amusing that it took a while to get my head around the lingo again but once I did I was home - brilliant - thank you",4943998,Deadwood
72103946,5 June 2019,Thank you for finally giving all the fans what they wanted and finishing the show. It was one of the best tv shows ever and it was cut short in its prime but it's been finally finished!,4943998,Deadwood
31368511,5 June 2019,"This is an excellent send off for the beloved T.V. show cancelled way too early and it's a very fitting rebuttal to the Game of Thrones finale. While GoT was rushed and threw away nearly everyone's character arcs, the Deadwood movie satisfyingly crams in nearly every major/minor character in the span of two hours, giving everyone their own character moment; Everything feels so natural and smooth.The writing is perfect as usual weaving beautiful shakespearean soliloquies with foul language, it's a beautiful/rich tapestry for the ears.The actors haven't skipped a beat and are incredible, it's sad seeing how old everyone's gotten, but then again they've continued growing in the 13 years since we last saw them. Al and Bullock are wonderful, Hearst is as devilish as always, Doc, Jewel, Sol, Trixie, Charlie, Calamity, are great; it's just so nice so see all these characters again.The only problems I had with this film is minor editing &amp; special effects. There are several mini flashbacks to the original show that I felt are unneeded especially if you watched the series prior to seeing the film. There's also some CGI shots that didn't look terrible, but not that good; like the opening train shot. Also at the end there's a snow effect that looks unbelievably bad and phoney.Aside from these small gripes the film is beautiful and nearly flawless, it also provides closure on one of the greatest pieces of media ever made.",4943998,Deadwood
4888011,2 June 2019,"I've never seen the series. ""Deadwood: The Movie"" is worth seeing, even if it's no ""McCabe and Mrs. Miller"". But the look at all manner of slimy things going on in a small town in 1880s South Dakota is one of the many productions (along with ""The Sopranos"", ""Six Feet Under"" and ""Game of Thrones"") that remind us that HBO revolutionized TV in the 21st century.I'd like to see the series.",4943998,Deadwood
104679967,22 June 2019,I may be a little late to the party but I finally got around to watching this film. It was hands down one of the best finales I've watched! How many years have gone by 13/14 and it feels like the story never left you. Everything from the writing to the acting to the cinematography was on point! I love this series and will definitely be watching it all from the beginning! Thank you cast and crew!,4943998,Deadwood
24996712,21 June 2019,"This movie prooved to be more like a time portal through which I just visited the whole of the old Deadwood camp again, I didn't want to go there as I wanted its memory to be kept intact away from any moderation because it was so perfect.
It is like somehow your old days have come to life again and all seems magical, seeing most of the characters in their perfect roles, the accent the mud the wooden establishment and everything about the old Deadwood is still wonderful.
The ending gave the eyes many tears (unsuspected)
The ending quote is something you can never forget, the scene gives me heartache.
The movie was well justifying
Thanks to the makers and the whole cast of the show.",4943998,Deadwood
62361973,2 June 2019,"The characters were true to the original. the flashbacks as refresher to story points were outstanding. the main death was heartbreaking, but also a call back to a similar death in season three. also many minor characters got sufficient screen time. overall much more than expected, and I expected a lot. well done !!!",4943998,Deadwood
80693802,1 June 2019,"This is a trip down memory line, more than ten years later from the show's ending we get the sequel that we have looked forward and are deserved, with the whole cast returning except for three people where two are sadly deceased, it's just remarkable how David Milch and the crew behind the movie created this masterpiece. From the huge amount of detail in every scene to the dialogue as it's just as good as it was in the TV show. The production design and sets are perfect, you get immersed the second the movie starts and we get to go through a ride of a life time into the western in a more modern look on Deadwood. Daniel Minahan directed the TV Movie and he did a stunning job, right candidate for the job but at first I wanted Ed Bianchi but Daniel did a remarkable job and did it justice.The story of this sequel is a continuation of sorts from the third season that had George Hearst as an unlikely but terrifying villain played brilliantly by Gerald McRaney and he does as an incredible job in this. It's suspenseful seeing his evil plans unfold, he is still a big cocksucker in this and it makes for some great suspense that makes you sit on the edge of your seat. Other than the fantastic villain we get lots of incredible character moments, everyone shines and nails the dialogue perfectly with something new and fresh to their roles. The movie has something for everyone as it's just amazing, recommended to fans of Deadwood or for new comers as it tells the major plot arcs through small flashbacks which makes you understand how the characters feel and what is on their mind which ultimately helps us the viewers.",4943998,Deadwood
23492758,1 June 2019,"We're big Deadwood fans, and we were looking forward to this story.Making a sequel that captures the spirit of the original is always a tough target to hit. This one does it pretty well.It's sad seeing the aging of the characters and the actors. That's life.As always, the Deadwood story has great villains, heros, good guys and bad guys, writing, action, editing, direction, timing, and story telling.Bullock has absorbed some of Raylan Givens' cool and tough personality qualities, and I suspect may have been one of Raylan's ancestors.If you love Deadwood the series you'll enjoy Deadwood the movie.",4943998,Deadwood
